Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,CSP_X0_maj,CSP_X0_min,CSD_X0,CSP_X1_maj,CSP_X1_min,CSD_X1
0,0.9966251298026999,0.8675213675213675,0.12910376228133236,0.9978378378378379,0.8876404494382022,0.11019738839963567,0.9934390377255331,0.8531073446327684,0.14033169309276472,0.9995056846267919,0.9122807017543859,0.08722498287240599
1,0.9976720124159337,0.9045454545454545,0.09312655787047919,0.9989221234168688,0.9221556886227545,0.07676643479411427,0.995778364116095,0.9017341040462428,0.09404426006985223,0.9994926433282597,0.9148936170212766,0.08459902630698313
2,0.9966084007304983,0.8893280632411067,0.10728033748939159,0.997827267789245,0.9081632653061225,0.08966400248312256,0.9946524064171123,0.8755980861244019,0.11905432029271035,0.9984717269485481,0.9545454545454546,0.04392627240309355
3,0.9937467430953622,0.8346774193548387,0.1590693237405234,0.9951179820992677,0.8638743455497382,0.13124363654952953,0.9886425094645754,0.828125,0.16051750946457544,0.9984917043740573,0.8571428571428571,0.14134884723120023
4,0.9955706096925482,0.8709677419354839,0.1246028677570643,0.996199782844734,0.8814432989690721,0.11475648387566184,0.9932043910088866,0.8516483516483516,0.14155603936053496,0.9979220779220779,0.9242424242424242,0.07367965367965368
5,0.9958527734577501,0.8508771929824561,0.14497558047529402,0.9973016729627631,0.877906976744186,0.11939469621857701,0.994655264564404,0.8579545454545454,0.1367007191098586,0.9969803724207348,0.8269230769230769,0.1700572954976579
6,0.9955683003128258,0.816,0.1795683003128259,0.9967382440880674,0.8542713567839196,0.1424668873041478,0.9923664122137404,0.8092783505154639,0.18308806169827652,0.9985014985014985,0.8392857142857143,0.1592157842157842
7,0.9945454545454545,0.826271186440678,0.16827426810477653,0.9959393611261506,0.8369565217391305,0.15898283938702007,0.9914255091103966,0.7967914438502673,0.19463406526012927,0.9974798387096774,0.9387755102040817,0.058704328505595704
8,0.9955821205821206,0.9033613445378151,0.09222077604430545,0.9973038554866541,0.9230769230769231,0.074226932409731,0.994692144373673,0.8924731182795699,0.10221902609410316,0.9964358452138493,0.9423076923076923,0.05412815290615702
9,0.9971428571428571,0.8389830508474576,0.1581598062953995,0.9983735429655733,0.8624338624338624,0.1359396805317109,0.9951219512195122,0.826530612244898,0.1685913389746142,0.999002493765586,0.9,0.09900249376558601
10,0.9948024948024948,0.8319327731092437,0.1628697216932511,0.996202874966097,0.8534031413612565,0.14279973360484055,0.9924283396430503,0.8064516129032258,0.18597672673982457,0.9969984992496248,0.9230769230769231,0.07392157617270168
11,0.9940213153106316,0.803347280334728,0.19067403497590363,0.9959349593495935,0.8404255319148937,0.15550942743469987,0.992,0.7696629213483146,0.2223370786516854,0.9959432048681541,0.9016393442622951,0.09430386060585905
12,0.9942543745103161,0.8599221789883269,0.13433219552198916,0.9953829440521456,0.9132653061224489,0.08211763792969662,0.9898828541001065,0.8666666666666667,0.12321618743343976,0.9984623270117888,0.8387096774193549,0.15975264959243396
13,0.9937678525058427,0.851063829787234,0.1427040227186086,0.9948690251147718,0.8857142857142857,0.10915473940048614,0.9901041666666667,0.8288770053475936,0.1612271613190731,0.9974106680476437,0.9375,0.05991066804764367
14,0.9960906958561376,0.8514056224899599,0.14468507336617775,0.997014115092291,0.865979381443299,0.13103473364899199,0.9947173798203909,0.8272251308900523,0.16749224893033854,0.9974279835390947,0.9310344827586207,0.06639350078047401
15,0.9953161592505855,0.8765432098765432,0.11877294937404226,0.9959316517493898,0.8848167539267016,0.11111489782268824,0.9921793534932221,0.8695652173913043,0.12261413610191774,0.9984415584415585,0.8983050847457628,0.1001364736957957
16,0.9947889525794684,0.8588709677419355,0.13591798483753292,0.996742671009772,0.8814432989690721,0.11529937204069984,0.9911412193850964,0.8480392156862745,0.14310200369882187,0.9984366857738406,0.9090909090909091,0.08934577668293153
17,0.9961099585062241,0.8608695652173913,0.13524039328883275,0.9975728155339806,0.8941176470588236,0.10345516847515701,0.9932185706833594,0.8306010928961749,0.1626174777871845,0.998968540484786,0.9787234042553191,0.020245136229466887
18,0.9953137203853163,0.8448979591836735,0.1504157612016428,0.9967453213995118,0.8691099476439791,0.1276353737555327,0.9925492283129325,0.8210526315789474,0.1714965967339851,0.9979612640163099,0.9272727272727272,0.07068853674358266
19,0.9947916666666666,0.8739837398373984,0.12080792682926822,0.995928338762215,0.8917525773195877,0.1041757614426273,0.9921548117154811,0.8666666666666667,0.12548814504881445,0.9974066390041494,0.9019607843137255,0.09544585469042388
